scorer,,,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul,Paul
labeled-data,RMM55 2025_04_15_12_37_20,img0320902.png,424.39130935836016,389.46979508835443,300.93953810259285,381.8727630110764,351.58641861777943,475.5694919641716,207.87589515593746,495.1951581638064,359.8165367014973,505.95762027328357,508.5917482148579,507.8568782926031
labeled-data,RMM55 2025_04_15_12_37_20,img0355429.png,,,438.9522875064763,379.3404189853171,514.2895222728163,442.0159336228605,207.87589515593746,495.1951581638064,359.8165367014973,505.95762027328357,508.5917482148579,507.8568782926031
labeled-data,RMM55 2025_04_15_12_37_20,img0358657.png,549.7423386334469,383.77202103039593,450.41150437033644,412.61811067894655,512.8194022509372,483.42707173578196,207.3807482006895,498.4289702647725,360.40011319639314,510.43048908796493,511.0191744274583,510.43048908796493
labeled-data,RMM55 2025_04_15_12_37_20,img0395031.png,404.20565690104553,361.0115797392191,271.58887390476906,396.4160602676368,355.59950566711615,465.4247935009933,207.98082414184913,502.0294259117303,361.60026507871237,509.8304131468053,515.8197819567353,509.8304131468053
labeled-data,RMM55 2025_04_15_12_37_20,img0400454.png,534.4221361326835,366.4122632096557,429.40884642974964,407.21742720851,512.2193263097776,475.6260845007069,213.38150761228573,497.22881838245326,361.00018913755275,507.43010938216685,509.819022545139,511.03056502912455
labeled-data,RMM55 2025_04_15_12_37_20,img0426829.png,,,445.9162335773145,409.72854729442906,515.555694285696,482.53343803500974,207.87589515593746,495.1951581638064,359.8165367014973,505.95762027328357,508.5917482148579,507.8568782926031
labeled-data,RMM55 2025_04_15_12_37_20,img0467863.png,,,440.8515455257958,400.86534320427137,515.555694285696,478.101835989931,207.87589515593746,495.1951581638064,359.8165367014973,505.95762027328357,508.5917482148579,507.8568782926031
labeled-data,RMM55 2025_04_15_12_37_20,img0480188.png,545.2235030735567,384.41454144444435,440.81028931178247,418.61887009054277,510.4190984862986,485.2272995592608,212.1813557299665,497.22881838245326,358.5998853729143,509.8304131468053,511.0191744274583,509.2303372056457
labeled-data,RMM55 2025_04_15_12_37_20,img0483036.png,281.79016490448265,395.21590838531756,,,212.78143167112611,472.62570479490876,210.38112790648762,495.4285905589744,360.40011319639314,505.0298056175284,515.8197819567353,506.2299574998476
labeled-data,RMM55 2025_04_15_12_37_20,img0514320.png,413.628847248883,381.8727630110764,284.4793019351572,390.73596710123405,363.61505274013626,480.0010940092504,207.87589515593746,495.1951581638064,359.8165367014973,505.95762027328357,508.5917482148579,507.8568782926031
labeled-data,RMM55 2025_04_15_12_37_20,img0516174.png,,,440.8515455257958,406.56311726222987,520.6203823372147,485.69886806720893,207.87589515593746,495.1951581638064,359.8165367014973,505.95762027328357,508.5917482148579,507.8568782926031
labeled-data,RMM55 2025_04_15_12_37_20,img0524261.png,274.9830118385597,398.33299917851207,,,212.94058320745611,473.6702339448521,207.87589515593746,495.1951581638064,359.8165367014973,505.95762027328357,508.5917482148579,507.8568782926031
labeled-data,RMM55 2025_04_15_12_37_20,img0553624.png,,,418.0604492939618,416.6924933652672,512.3902642534968,478.7349219963708,207.87589515593746,495.1951581638064,359.8165367014973,505.95762027328357,508.5917482148579,507.8568782926031
labeled-data,RMM55 2025_04_15_12_37_20,img0576844.png,526.951242401613,357.18240875992296,419.95970731328134,393.2683111269934,492.764598053862,468.60554589333344,207.87589515593746,495.1951581638064,359.8165367014973,505.95762027328357,508.5917482148579,507.8568782926031
labeled-data,RMM55 2025_04_15_12_37_20,img0578038.png,268.588494198971,380.214009856327,,,201.9800647302529,461.8243378540356,210.98120384764724,497.8288943236129,361.00018913755275,505.0298056175284,506.8186428393409,507.43010938216685
labeled-data,RMM55 2025_04_15_12_37_20,img0592944.png,,,445.9162335773145,409.72854729442906,520.6203823372147,483.7996100478894,207.87589515593746,495.1951581638064,359.8165367014973,505.95762027328357,508.5917482148579,507.8568782926031
labeled-data,RMM55 2025_04_15_12_37_20,img0611874.png,273.9891776694076,398.21628809111564,,,209.1809760241684,473.2257807360684,206.7806722595299,498.4289702647725,361.60026507871237,508.6302612644861,508.01879472166013,506.2299574998476
labeled-data,RMM55 2025_04_15_12_37_20,img0623013.png,437.20983366482477,397.616212149956,307.5934303743464,379.01385797400775,361.00018913755275,482.82699579462235,208.58090008300877,494.8285146178148,361.60026507871237,508.6302612644861,508.01879472166013,508.03018532332646
labeled-data,RMM55 2025_04_15_12_37_20,img0624509.png,276.98955737520566,393.41568056183866,161.17490073139862,391.6154527383598,214.581659494605,476.2261604418665,212.78143167112611,497.8288943236129,361.00018913755275,506.2299574998476,510.4190984862986,506.83003344100723
labeled-data,RMM55 2025_04_15_12_37_20,img0630402.png,,,441.48463153223565,410.3616333008689,521.2534683436545,484.43269605432926,211.67441119457644,497.72750218956577,359.8165367014973,505.95762027328357,508.5917482148579,507.8568782926031
labeled-data,RMM55 2025_04_15_12_37_20,img0644228.png,434.20945395902663,401.8167437380734,329.7962401972524,364.6120353861768,351.99905002015845,479.82661608882427,211.58127978880688,497.22881838245326,360.40011319639314,508.6302612644861,509.21894660397936,508.6302612644861
labeled-data,RMM55 2025_04_15_12_37_20,img0645750.png,,,438.9522875064763,410.3616333008689,516.1887802921358,480.6341800156902,211.67441119457644,497.72750218956577,359.8165367014973,505.95762027328357,508.5917482148579,507.8568782926031
labeled-data,RMM55 2025_04_15_12_37_20,img0663874.png,517.0199338390545,359.81142785689985,419.2075554300361,415.0184144435851,504.41833907470243,476.2261604418665,210.38112790648762,498.4289702647725,361.00018913755275,510.43048908796493,512.8194022509372,511.03056502912455
labeled-data,RMM55 2025_04_15_12_37_20,img0698308.png,,,435.40960584134586,415.0184144435851,510.4190984862986,485.2272995592608,211.58127978880688,497.8288943236129,359.8000372552335,509.2303372056457,510.4190984862986,511.03056502912455
labeled-data,RMM55 2025_04_15_12_37_20,img0721311.png,511.0191744274583,370.0127188566134,400.60520125408783,431.8205407960545,508.61887066281975,480.4266920299839,209.1809760241684,497.22881838245326,353.7992778436373,507.43010938216685,508.61887066281975,508.6302612644861
labeled-data,RMM55 2025_04_15_12_37_20,img0728036.png,426.2905673776797,398.9660851849519,304.7380541412318,379.9735049917569,350.9533326113396,477.46874998349114,211.67441119457644,497.72750218956577,359.8165367014973,505.95762027328357,508.5917482148579,507.8568782926031
labeled-data,RMM55 2025_04_15_12_37_20,img0734138.png,428.18982539699914,401.4984292107112,311.06891420563016,373.0095589209188,350.9533326113396,477.46874998349114,211.67441119457644,497.72750218956577,359.8165367014973,505.95762027328357,508.5917482148579,507.8568782926031
labeled-data,RMM55 2025_04_15_12_37_20,img0781783.png,483.26830795726454,395.16756914631287,365.5143107594557,358.44858077280264,382.6076329333312,459.7423418031758,211.67441119457644,497.72750218956577,359.8165367014973,505.95762027328357,508.5917482148579,507.8568782926031
labeled-data,RMM55 2025_04_15_12_37_20,img0843450.png,542.8231993089182,383.2143895621251,442.6105171352614,415.6184903847447,515.2197060155756,483.42707173578196,206.7806722595299,496.62874244129364,356.19958160827576,508.6302612644861,511.61925036861794,510.43048908796493
labeled-data,RMM55 2025_04_15_12_37_20,img0857431.png,271.58887390476906,359.81142785689985,160.574824790239,358.01120003342095,224.78295049431858,431.8205407960545,213.38150761228573,502.0294259117303,359.1999613140739,505.0298056175284,511.0191744274583,508.03018532332646
labeled-data,RMM55 2025_04_15_12_37_20,img0904527.png,527.2212248387681,370.0127188566134,426.40846672395156,417.41871820822354,509.21894660397936,477.42631232418574,210.38112790648762,503.22957779404953,359.1999613140739,508.6302612644861,507.4187187805005,511.03056502912455
